"","id","place","weight_lbs","grower_name","city","state_prov","country","gpc_site","seed_mother","pollinator_father","ott","est_weight","pct_chart","variety","weight_kg","weight_class"
"5400","2132-P",71,177.950582362711,"QTJMA","New York","New York","USA","Regional Pumpkin Festival","1914 U","1693 A",196,166,13,"Yuxijiangbinggua",80.716960555067,"Light"
"5401","2994-P",16,176.876919475384,"IJMUZ","Nottingham","Texas","USA","Local Pumpkin Festival","1003 W","1012 X",-2,-1,-1,"Long Pie",80.2299556586784,"Light"
"5402","2788-P",22,174.799995745532,"ZFWZI","Paris","Texas","UK","Regional Pumpkin Festival","1520 S","1810 K",193,165,7,"Long Pie",79.2878796702074,"Light"
"5403","2634-P",12,175.939872783981,"JJIVV","Nottingham","Texas","Australia","Local Pumpkin Festival","1144 A","1333 B",211,224,-21,"Yuxijiangbinggua",79.8049187758316,"Light"
"5404","2890-P",94,187.655798182078,"ARYZL","New York","New York","Australia","Regional Pumpkin Festival","1913 L","1373 B",198,171,6,"Long Pie",85.119168809005,"Light"
"5405","2907-P",33,182.449068890698,"ORMEK","Houston","New York","Australia","Regional Pumpkin Festival","1507 Z","1137 L",197,172,8,"Long Pie",82.7574380562696,"Light"
"5406","2402-P",26,183.929242134094,"VAAWX","Paris","Florida","USA","National Pumpkin Festival","1741 B","1282 A",288,568,-63,"Sugar Pie",83.4288327980881,"Light"
"5407","2745-P",31,184.001062999479,"DPSOK","Nottingham","California","USA","National Pumpkin Festival","1194 I","1618 G",200,175,0,"Naples Long",83.4614101680599,"Light"
"5408","2367-P",99,182.981842635944,"YTTRG","New York","Florida","USA","National Pumpkin Festival","1515 I","1574 P",200,173,-5,"Long Pie",82.9990999649233,"Light"
"5409","2474-P",2,171.543121318705,"DGSSQ","Los Angeles","Florida","USA","Local Pumpkin Festival","1591 K","1534 H",1,-1,0,"Sugar Pie",77.8105874851942,"Light"
"5410","2155-P",14,168.01882311888,"ZBRYI","Chicago","California","USA","Regional Pumpkin Festival","1459 C","1257 N",0,4,-3,"Long Pie",76.2119940161392,"Light"
"5411","2634-P",8,176.363367440179,"AOUOC","Los Angeles","California","UK","National Pumpkin Festival","1133 N","1289 T",198,175,-6,"Sugar Pie",79.9970125639257,"Light"
"5412","2973-P",90,163.339297710359,"YUJOF","New York","New York","USA","Regional Pumpkin Festival","1885 U","1509 C",198,165,5,"Long Pie",74.0893987270372,"Light"
"5413","2824-P",43,162.195910983905,"VIPHI","Paris","California","UK","National Pumpkin Festival","1733 M","1324 Z",196,169,-4,"Yuxijiangbinggua",73.5707676550115,"Light"
"5414","2366-P",94,167.350040313229,"KANWE","Paris","Florida","Australia","National Pumpkin Festival","1197 B","1520 W",193,163,6,"Yuxijiangbinggua",75.9086394857581,"Light"
"5415","2405-P",22,165.867734819651,"YYUWS","Chicago","New York","UK","National Pumpkin Festival","1285 J","1273 L",192,172,-1,"Sugar Pie",75.236277572315,"Light"
"5416","2676-P",19,157.279362014495,"RMWTP","Chicago","New York","UK","Regional Pumpkin Festival","1017 G","1793 A",5,-5,5,"Long Pie",71.3406603748787,"Light"
"5417","2914-P",15,159.96921643056,"LWTZY","New York","Florida","Australia","Local Pumpkin Festival","1533 I","1585 M",184,140,19,"Yuxijiangbinggua",72.5607568191705,"Light"
"5418","2450-P",10,169.083224642277,"EIFXO","Chicago","Florida","UK","Local Pumpkin Festival","1386 Y","1086 Z",192,182,-10,"Yuxijiangbinggua",76.6947980319396,"Light"
"5419","2773-P",66,165.877241990715,"AFQUN","Los Angeles","Texas","Australia","National Pumpkin Festival","1071 P","1608 H",193,174,-9,"Naples Long",75.2405899490525,"Light"
"5420","2728-P",29,161.322860422544,"PUSOU","Los Angeles","New York","UK","Local Pumpkin Festival","1077 Q","1138 P",200,180,-9,"Long Pie",73.1747589047827,"Light"
"5421","2765-P",84,154.076304567605,"VFDUA","Paris","Florida","Australia","National Pumpkin Festival","1651 K","1757 N",186,155,6,"Sugar Pie",69.8877791414292,"Light"
"5422","2263-P",43,157.095028473996,"SJDRY","New York","Florida","UK","National Pumpkin Festival","1716 C","1523 B",191,159,3,"Naples Long",71.2570481555766,"Light"
"5423","2866-P",95,152.495571783744,"YTWFT","New York","California","USA","National Pumpkin Festival","1113 M","1303 R",0,4,0,"Long Pie",69.1707713965319,"Light"
"5424","2222-P",39,144.542604660615,"JPGAQ","Paris","New York","UK","National Pumpkin Festival","1755 V","1378 E",176,135,18,"Sugar Pie",65.5633691332178,"Light"
"5425","2059-P",62,147.240282647498,"ZECGQ","Paris","California","USA","National Pumpkin Festival","1448 B","1847 U",3,2,-2,"Long Pie",66.7870142866439,"Light"
"5426","2128-P",90,157.382579405233,"EBBUS","Chicago","New York","UK","Regional Pumpkin Festival","1323 T","1979 B",-4,-1,5,"Sugar Pie",71.3874789575786,"Light"
"5427","2469-P",52,145.062676019967,"YPMJR","Chicago","Texas","USA","National Pumpkin Festival","1128 Z","1867 K",196,159,-8,"Yuxijiangbinggua",65.7992693412487,"Light"
"5428","2797-P",72,152.543343316764,"CVXOT","Chicago","California","UK","Regional Pumpkin Festival","1302 X","1194 K",174,135,13,"Yuxijiangbinggua",69.1924401817375,"Light"
"5429","2157-P",80,140.457382171415,"GWEXR","Chicago","Florida","UK","Regional Pumpkin Festival","1017 P","1784 T",4,3,-1,"Yuxijiangbinggua",63.7103448938964,"Light"
"5430","2256-P",9,140.679832466878,"HVEXQ","Los Angeles","Florida","USA","National Pumpkin Festival","1221 J","1873 Y",1,-4,3,"Long Pie",63.8112465683161,"Light"
"5431","2212-P",6,146.531548336335,"NLHQY","Paris","New York","Australia","Local Pumpkin Festival","1354 W","1967 I",193,153,-6,"Sugar Pie",66.4655380729747,"Light"
"5432","2589-P",6,137.980904666334,"PBCKD","Los Angeles","California","UK","National Pumpkin Festival","1209 Y","1082 Y",5,-3,4,"Long Pie",62.587034509412,"Light"
"5433","2056-P",46,132.367659397423,"LRQDT","Nottingham","California","UK","Local Pumpkin Festival","1839 L","1096 R",-2,-1,0,"Sugar Pie",60.040911361396,"Light"
"5434","2956-P",41,137.300453104079,"XGDQI","Chicago","Florida","Australia","National Pumpkin Festival","1188 Y","1100 C",178,132,5,"Naples Long",62.2783871243853,"Light"
"5435","2708-P",37,128.934745787643,"NVIZW","Nottingham","California","UK","Local Pumpkin Festival","1014 Q","1492 F",-2,2,-5,"Yuxijiangbinggua",58.4837692113085,"Light"
"5436","2080-P",10,120.886677411385,"DXUSK","Los Angeles","California","Australia","Local Pumpkin Festival","1032 R","1209 G",180,139,-8,"Naples Long",54.8332297803849,"Light"
"5437","2732-P",95,122.942983013578,"IINEG","Los Angeles","New York","USA","Local Pumpkin Festival","1661 S","1873 T",170,111,11,"Yuxijiangbinggua",55.7659535510948,"Light"
"5438","2162-P",89,121.938513441943,"CHHZW","Houston","New York","UK","National Pumpkin Festival","1293 N","1929 P",160,102,17,"Naples Long",55.3103341891576,"Light"
"5439","2561-P",72,116.896069235168,"JFCWD","New York","California","USA","Local Pumpkin Festival","1872 G","1508 T",167,118,7,"Yuxijiangbinggua",53.0231218365185,"Light"
"5440","2358-P",15,110.62477934137,"ZAJJN","Los Angeles","New York","UK","Local Pumpkin Festival","1055 I","1874 A",5,4,1,"Yuxijiangbinggua",50.1785149110106,"Light"
"5441","2919-P",51,124.480627937987,"KGMBY","Paris","Florida","Australia","Local Pumpkin Festival","1273 F","1925 M",169,114,5,"Long Pie",56.4634169876476,"Light"
"5442","2479-P",47,111.805007746443,"CMPDE","Los Angeles","Texas","USA","Regional Pumpkin Festival","1037 A","1219 M",164,110,15,"Yuxijiangbinggua",50.7138570737246,"Light"
"5443","2203-P",34,115.64768706914,"RQEXK","Houston","New York","Australia","Local Pumpkin Festival","1906 S","1037 G",180,124,-6,"Sugar Pie",52.4568656730655,"Light"
"5444","2256-P",33,121.72727294825,"OUVAE","Nottingham","California","USA","Regional Pumpkin Festival","1287 T","1128 N",2,-2,-3,"Long Pie",55.2145171911427,"Light"
"5445","2776-P",82,127.48679440096,"MIROC","Paris","California","UK","Local Pumpkin Festival","1570 E","1493 G",3,5,-1,"Sugar Pie",57.8269900459203,"Light"
"5446","2246-P",65,117.348429500125,"KIOZP","Paris","Texas","Australia","National Pumpkin Festival","1502 R","1225 S",170,116,3,"Long Pie",53.2283088338209,"Light"
"5447","2729-P",24,121.320779038593,"UTFUO","Chicago","California","UK","Regional Pumpkin Festival","1344 Z","1080 Y",4,-2,5,"Long Pie",55.0301348056736,"Light"
"5448","2529-P",92,118.651030118577,"NGGPF","Houston","Florida","USA","Regional Pumpkin Festival","1044 Y","1745 J",-4,4,5,"Naples Long",53.8191580535457,"Light"
"5449","2691-P",8,104.805626339279,"NFMVH","Houston","New York","USA","National Pumpkin Festival","1725 M","1088 W",165,106,6,"Sugar Pie",47.5389936624863,"Light"
"5450","2938-P",85,107.98533282727,"HOMXW","Houston","Florida","Australia","Local Pumpkin Festival","1290 I","1436 M",4,-1,2,"Long Pie",48.9812830877871,"Light"
"5451","2249-P",97,102.364819784649,"WUZKZ","Nottingham","California","USA","National Pumpkin Festival","1034 N","1924 I",162,97,15,"Yuxijiangbinggua",46.4318633357584,"Light"
"5452","2442-P",53,114.231766552664,"NXIPU","Nottingham","Texas","USA","Regional Pumpkin Festival","1297 X","1259 J",168,107,-5,"Naples Long",51.8146154541561,"Light"
"5453","2138-P",15,98.0944131528959,"GVRNW","Chicago","Florida","Australia","Regional Pumpkin Festival","1998 X","1727 G",167,123,-4,"Yuxijiangbinggua",44.4948410508483,"Light"
"5454","2307-P",59,114.297629021294,"XZDAM","Los Angeles","California","Australia","Local Pumpkin Festival","1462 U","1312 N",160,89,16,"Yuxijiangbinggua",51.844490143027,"Light"
"5455","2201-P",67,96.8191733483225,"MDJWA","Los Angeles","California","USA","Regional Pumpkin Festival","1865 O","1339 B",166,106,3,"Long Pie",43.9164024774123,"Light"
"5456","2639-P",77,93.9543072745204,"OQVSV","Los Angeles","Texas","USA","Local Pumpkin Festival","1135 T","1887 D",-3,-3,5,"Long Pie",42.6169221452643,"Light"
"5457","2861-P",37,94.8939091647044,"HJYCT","Los Angeles","Florida","USA","Local Pumpkin Festival","1826 J","1480 N",152,95,9,"Long Pie",43.0431180458366,"Light"
"5458","2653-P",40,90.5880328677595,"YTXNN","Chicago","California","UK","Regional Pumpkin Festival","1702 M","1707 B",163,101,-4,"Yuxijiangbinggua",41.0900070045528,"Light"
"5459","2176-P",2,97.0421598795801,"DZAJM","Chicago","Florida","Australia","National Pumpkin Festival","1888 J","1068 U",160,99,7,"Naples Long",44.0175473840985,"Light"
"5460","2277-P",59,103.6252617836,"FWPIZ","Paris","California","USA","Local Pumpkin Festival","1228 F","1162 J",3,1,-2,"Sugar Pie",47.0035897429466,"Light"
"5461","2985-P",64,94.7279822614044,"TFCTE","Nottingham","Florida","UK","Regional Pumpkin Festival","1603 T","1014 O",-2,-4,-1,"Long Pie",42.9678549299149,"Light"
"5462","2329-P",82,91.2681599967182,"WXVHQ","Nottingham","California","UK","Regional Pumpkin Festival","1474 N","1600 L",176,122,-23,"Long Pie",41.3985072292314,"Light"
"5463","2969-P",35,83.8968572117388,"SOJRC","Chicago","New York","USA","National Pumpkin Festival","1637 R","1641 P",-4,1,-1,"Sugar Pie",38.054943256387,"Light"
"5464","2609-P",4,94.9630390424281,"MBGSO","New York","Florida","Australia","National Pumpkin Festival","1457 B","1733 Z",-4,1,-1,"Naples Long",43.0744748053331,"Light"
"5465","2137-P",25,81.161060821265,"TCXWD","Houston","California","USA","Local Pumpkin Festival","1025 C","1401 E",4,1,5,"Yuxijiangbinggua",36.8140079000392,"Light"
"5466","2935-P",47,82.1720824381337,"AKIMG","New York","Texas","USA","National Pumpkin Festival","1085 Z","1908 W",144,86,7,"Naples Long",37.2725992172779,"Light"
"5467","2966-P",78,74.4378988081589,"BRVNY","Houston","New York","UK","Regional Pumpkin Festival","1208 P","1086 O",154,80,9,"Naples Long",33.7644353961904,"Light"
"5468","2815-P",25,74.5765401832759,"TDUSD","Chicago","California","Australia","Local Pumpkin Festival","1907 U","1277 V",-5,5,3,"Sugar Pie",33.8273220148125,"Light"
"5469","2745-P",37,72.7650617286563,"TZRVF","New York","Florida","USA","Regional Pumpkin Festival","1717 M","1345 I",2,-4,0,"Yuxijiangbinggua",33.0056498796247,"Light"
"5470","2715-P",37,71.6149174505845,"METWO","Chicago","Florida","UK","Regional Pumpkin Festival","1553 G","1161 H",-3,5,1,"Naples Long",32.4839536362455,"Light"
"5471","2525-P",34,81.1888513015583,"WWGOC","Chicago","California","Australia","Local Pumpkin Festival","1095 L","1640 J",160,86,-7,"Naples Long",36.8266134395764,"Light"
"5472","2520-P",7,87.7344317967072,"BMQZR","Los Angeles","New York","USA","Local Pumpkin Festival","1642 Q","1858 W",141,67,15,"Long Pie",39.795636387532,"Light"
"5473","2084-P",37,71.5951002009213,"QYNLP","Houston","Texas","UK","Regional Pumpkin Festival","1805 R","1958 E",3,-2,-1,"Naples Long",32.4749646903363,"Light"
"5474","2702-P",9,86.6469621820375,"SBMRS","Houston","Florida","UK","Local Pumpkin Festival","1676 Q","1578 M",-4,-2,1,"Naples Long",39.3023688700748,"Light"
"5475","2685-P",61,67.6157706845552,"LEJCG","Nottingham","New York","Australia","National Pumpkin Festival","1862 Q","1062 J",5,-3,0,"Naples Long",30.6699726563488,"Light"
"5476","2359-P",5,80.8608431098983,"UZGRA","Los Angeles","Texas","UK","Regional Pumpkin Festival","1057 O","1894 B",0,-5,0,"Sugar Pie",36.677831547905,"Light"
"5477","2281-P",19,66.032991531305,"SVHZI","Paris","New York","USA","National Pumpkin Festival","1718 G","1600 V",3,-1,4,"Sugar Pie",29.9520366946677,"Light"
"5478","2573-P",8,76.8571055717766,"ADODV","Paris","New York","UK","Regional Pumpkin Festival","1171 O","1841 A",142,72,7,"Long Pie",34.8617682305133,"Light"
"5479","2101-P",12,74.2311032526195,"DYWPF","New York","Texas","Australia","Local Pumpkin Festival","1245 W","1411 B",146,81,-8,"Long Pie",33.6706345865622,"Light"
"5480","2361-P",55,68.3677177289501,"CHYFY","Chicago","California","UK","Local Pumpkin Festival","1786 Z","1490 S",5,-3,2,"Long Pie",31.0110498201099,"Light"
"5481","2047-P",49,67.3335345899686,"IFAJG","Nottingham","California","UK","National Pumpkin Festival","1183 T","1739 Z",3,5,2,"Yuxijiangbinggua",30.541952621733,"Light"
"5482","2190-P",27,73.742213761434,"YTCJW","Nottingham","Florida","Australia","Regional Pumpkin Festival","1610 I","1706 C",139,64,-1,"Naples Long",33.4488782244764,"Light"
"5483","2187-P",1,67.8651758562773,"QSTXT","Houston","Texas","USA","Regional Pumpkin Festival","1714 G","1205 U",2,-1,3,"Naples Long",30.7831008470006,"Light"
"5484","2825-P",88,75.6411010671407,"RCODS","Los Angeles","California","UK","National Pumpkin Festival","1329 Q","1152 B",-5,0,-5,"Long Pie",34.3101983152465,"Light"
"5485","2012-P",51,71.961323061958,"WZRQQ","Nottingham","California","USA","National Pumpkin Festival","1229 E","1320 Q",154,90,-24,"Long Pie",32.6410804503196,"Light"
"5486","2655-P",50,74.2298250038177,"QNJPJ","Paris","California","USA","National Pumpkin Festival","1714 C","1114 X",-1,-3,4,"Naples Long",33.6700547831317,"Light"
"5487","2191-P",73,56.8583204075694,"CNQFZ","Nottingham","California","USA","National Pumpkin Festival","1448 G","1267 H",4,3,2,"Naples Long",25.7904792703102,"Light"
"5488","2466-P",45,60.3472944367677,"XFGGE","Paris","California","Australia","National Pumpkin Festival","1499 U","1891 R",125,61,17,"Sugar Pie",27.3730499781623,"Light"
"5489","2256-P",47,62.9249838693067,"JJEHW","Houston","Texas","UK","Local Pumpkin Festival","1134 H","1801 K",2,-3,-5,"Yuxijiangbinggua",28.5422692832466,"Light"
"5490","2051-P",97,60.0362139446661,"IDWFB","Houston","Texas","Australia","Local Pumpkin Festival","1633 R","1274 A",-5,3,2,"Long Pie",27.231946355589,"Light"
"5491","2628-P",75,66.3468949357048,"ZIEOU","Los Angeles","California","USA","National Pumpkin Festival","1821 P","1395 C",150,79,-18,"Yuxijiangbinggua",30.0944207676762,"Light"
"5492","2974-P",69,49.6419085906819,"OHMVE","Nottingham","Texas","UK","Regional Pumpkin Festival","1356 J","1966 B",138,63,-12,"Yuxijiangbinggua",22.5171726014646,"Light"
"5493","2783-P",7,63.5804011998698,"ETQQY","Nottingham","New York","Australia","Local Pumpkin Festival","1593 V","1434 W",128,63,-3,"Long Pie",28.8395613410513,"Light"
"5494","2151-P",5,44.275692098774,"PFXOT","Houston","California","UK","National Pumpkin Festival","1623 R","1864 V",127,56,-12,"Long Pie",20.0830997304671,"Light"
"5495","2762-P",12,58.0008582025766,"AEQFD","Chicago","Florida","Australia","Local Pumpkin Festival","1054 S","1915 I",-1,-2,-3,"Sugar Pie",26.3087252738231,"Light"
"5496","2927-P",39,50.225017234683,"KNHMA","Paris","Texas","USA","Regional Pumpkin Festival","1939 Z","1439 R",-4,-1,-5,"Long Pie",22.7816660175143,"Light"
"5497","2802-P",53,47.0914829881862,"RWIMH","Los Angeles","New York","Australia","National Pumpkin Festival","1737 F","1903 K",-1,-1,-1,"Long Pie",21.3603199515773,"Light"
"5498","2124-P",92,40.6257843030617,"HMKNU","Chicago","Florida","USA","Local Pumpkin Festival","1435 I","1152 K",-2,-5,-4,"Yuxijiangbinggua",18.4275307535943,"Light"
"5499","2278-P",98,34.3267329763621,"KFYJN","Chicago","New York","UK","Regional Pumpkin Festival","1096 Q","1413 O",0,2,-4,"Long Pie",15.570331464214,"Light"
"5500","2976-P",19,50.9526859261096,"EXPUM","Paris","Texas","Australia","Local Pumpkin Festival","1694 Z","1591 M",4,4,2,"Yuxijiangbinggua",23.1117307145959,"Light"
"5501","2147-P",18,33.0666944658384,"WPFJG","Houston","New York","Australia","Local Pumpkin Festival","1022 H","1482 V",-3,-5,0,"Sugar Pie",14.9987880761486,"Light"
"5502","2433-P",48,42.438237006776,"JXBBE","Los Angeles","New York","UK","Regional Pumpkin Festival","1922 X","1586 G",1,-4,-5,"Yuxijiangbinggua",19.2496448003776,"Light"
"5503","2732-P",9,27.6059333831072,"UGPEP","Paris","Texas","Australia","Local Pumpkin Festival","1517 O","1089 P",120,40,-12,"Naples Long",12.5218305351104,"Light"
"5504","2566-P",30,30.4712355872616,"CGDEV","Nottingham","Florida","USA","Local Pumpkin Festival","1204 Y","1993 U",3,0,-4,"Sugar Pie",13.8215086924972,"Light"
"5505","2156-P",20,18.8730695499107,"ZWYVF","New York","New York","USA","National Pumpkin Festival","1702 D","1975 K",5,5,0,"Long Pie",8.5606733632831,"Light"
"5506","2470-P",32,21.9353853641078,"ZGOJT","New York","Texas","Australia","Regional Pumpkin Festival","1885 H","1400 G",-3,-1,-1,"Naples Long",9.94971531807638,"Light"
"5507","2392-P",9,21.050778748095,"PPPFD","Nottingham","New York","UK","Regional Pumpkin Festival","1473 H","1872 A",-3,-2,0,"Naples Long",9.54846483390592,"Light"
"5508","2726-P",39,15.9138950007036,"DWSDM","New York","New York","UK","National Pumpkin Festival","1349 H","1220 O",4,-2,-1,"Sugar Pie",7.21841546115916,"Light"
"5509","2622-P",89,16.196691618301,"UJAPZ","Nottingham","California","UK","Local Pumpkin Festival","1832 K","1950 G",-1,-3,-1,"Long Pie",7.34668974452838,"Light"
"5510","2466-P",49,15.0243348358199,"OTIDN","Chicago","California","UK","Local Pumpkin Festival","1036 P","1993 Z",80,21,-18,"Yuxijiangbinggua",6.81491808684922,"Light"
